SiteName,SurveyDate,AMBBIS,SurveyTypeID_FK
16,3/23/2010,1,1
16,4/20/2010,0,1
16,1/5/2011,0,1
16,1/19/2011,1,1
16,2/15/2011,0,1
16,3/2/2011,3,1
16,4/3/2011,0,1
16,3/9/2012,0,1
16,3/19/2012,0,1
16,4/2/2012,0,1
16,11/30/2012,0,7
16,3/6/2013,0,1
16,3/18/2013,0,1
16,4/1/2013,0,1
16,4/17/2013,0,1
16,12/4/2013,0,1
16,12/18/2013,0,1
16,1/13/2014,0,1
16,1/14/2014,0,6
16,1/27/2014,0,6
16,1/30/2014,0,1
16,2/4/2014,0,1
16,2/20/2014,0,6
16,2/27/2014,0,1
16,3/12/2014,0,1
16,3/26/2014,0,1
16,1/27/2015,0,1
16,3/25/2015,0,1
16,12/2/2015,0,1
16,12/15/2015,0,1
16,1/5/2016,0,1
16,1/26/2016,0,1
16,2/2/2016,0,1
16,2/23/2016,0,1
16,3/8/2016,0,1
16,3/24/2016,0,1
16,1/9/2017,0,1
16,1/25/2017,0,1
16,2/6/2017,0,1
16,2/28/2017,0,1
16,1/16/2018,0,1
16,2/21/2018,0,1
16,3/13/2018,0,1
16,4/3/2018,0,1
16,1/3/2019,0,1
16,1/30/2019,0,1
16,2/27/2019,0,1
16,3/18/2019,0,1
16,1/6/2020,0,1
16,2/3/2020,2,1
16,2/25/2020,1,1
16,3/3/2020,0,1
16,4/7/2020,0,5
16,12/1/2020,21,7
16,12/2/2020,48,7
16,12/3/2020,59,7
16,12/8/2020,0,7
16,12/10/2020,19,7
16,12/11/2020,24,7
16,12/14/2020,17,7
16,12/15/2020,26,7
16,12/16/2020,39,7
16,1/7/2021,0,1
16,2/5/2021,0,5
16,3/2/2021,0,1
16,4/2/2021,0,1
16,12/15/2021,47,7
16,12/16/2021,19,7
16,1/11/2022,0,5
16,2/3/2022,0,1
16,3/1/2022,0,5
16,11/21/2022,44,7
16,1/6/2023,3,1
16,1/10/2023,24,6
16,2/1/2023,5,1
16,3/2/2023,0,5
16,4/3/2023,0,5
16,12/8/2023,86,7
16,1/4/2024,0,5
16,3/6/2024,0,1
16,4/9/2024,0,5
17,1/27/2003,0,1
17,3/4/2003,0,1
17,1/20/2004,0,1
17,2/28/2006,0,1
17,1/7/2008,0,1
17,1/21/2010,0,1
17,2/5/2010,0,1
17,3/19/2010,0,1
17,1/16/2014,0,1
17,2/7/2014,0,1
17,3/4/2014,0,1
17,1/20/2016,0,1
17,2/1/2016,0,1
17,3/2/2016,0,1
17,2/8/2017,0,1
17,3/2/2017,0,1
17,3/21/2017,0,5
17,1/14/2019,0,1
17,2/7/2019,0,1
17,2/27/2019,0,5
17,3/19/2019,0,5
17,1/17/2020,0,1
17,2/10/2020,0,1
17,3/2/2020,0,1
17,4/8/2020,0,5
17,1/6/2021,0,1
17,2/5/2021,0,5
17,3/1/2021,0,1
17,4/1/2021,0,1
17,1/11/2022,0,5
17,2/2/2022,0,5
17,3/1/2022,0,5
17,1/6/2023,0,1
17,2/8/2023,0,5
17,3/6/2023,0,5
17,4/4/2023,0,5
17,1/4/2024,0,5
17,2/5/2024,0,1
17,3/4/2024,0,1
17,4/8/2024,0,5
18,3/6/1993,1,1
18,3/1/1994,1,1
18,1/27/2003,0,1
18,3/13/2003,0,1
18,3/19/2003,0,1
18,1/21/2004,0,1
18,2/13/2004,0,1
18,3/3/2004,0,1
18,2/11/2005,0,1
18,1/20/2006,0,1
18,2/24/2006,0,1
18,3/22/2006,0,5
18,1/5/2008,0,1
18,2/22/2008,0,1
18,3/17/2008,0,1
18,1/22/2009,0,1
18,2/23/2009,0,1
18,3/22/2009,0,1
18,1/21/2010,0,1
18,3/27/2010,0,1
18,4/23/2010,0,1
18,12/15/2010,0,1
18,1/19/2011,0,1
18,2/15/2011,0,1
18,3/16/2011,0,1
18,4/3/2011,0,1
18,3/1/2012,0,1
18,3/13/2012,1,1
18,3/15/2012,0,1
18,3/21/2012,0,6
18,3/22/2012,0,1
18,3/28/2012,1,6
18,3/28/2012,0,1
18,4/5/2012,0,6
18,4/6/2012,0,1
18,4/12/2012,0,6
18,4/18/2012,0,1
18,1/7/2013,0,6
18,1/21/2013,0,6
18,3/14/2013,0,1
18,4/1/2013,0,1
18,1/16/2014,0,1
18,1/27/2014,0,6
18,2/3/2014,0,1
18,2/20/2014,0,6
18,3/7/2014,0,1
18,1/6/2015,0,1
18,1/27/2015,0,1
18,2/5/2015,0,6
18,2/6/2015,0,1
18,2/24/2015,0,1
18,3/9/2015,0,1
18,3/25/2015,0,1
18,12/2/2015,0,1
18,12/15/2015,0,1
18,1/5/2016,0,1
18,1/26/2016,0,1
18,2/2/2016,0,1
18,2/23/2016,0,1
18,3/8/2016,0,1
18,3/24/2016,0,1
18,12/13/2016,0,1
18,1/9/2017,0,1
18,1/25/2017,0,1
18,2/6/2017,0,1
18,2/28/2017,0,1
18,1/16/2018,0,1
18,2/21/2018,0,1
18,3/13/2018,0,1
18,4/3/2018,0,1
18,1/3/2019,0,1
18,1/30/2019,0,1
18,2/27/2019,0,1
18,3/18/2019,0,1
18,1/6/2020,0,1
18,2/4/2020,0,1
18,2/25/2020,0,6
18,3/3/2020,0,1
18,4/7/2020,0,1
18,1/7/2021,0,1
18,2/5/2021,0,1
18,3/2/2021,0,1
18,4/2/2021,0,1
18,1/11/2022,0,1
18,2/3/2022,0,1
18,3/1/2022,0,1
18,1/6/2023,0,1
18,2/2/2023,3,1
18,3/2/2023,0,1
18,4/6/2023,0,1
18,1/4/2024,0,1
18,2/6/2024,0,1
18,2/21/2024,11,1
18,3/6/2024,0,1
18,4/9/2024,0,1
19,3/11/1993,1,1
19,3/30/1994,1,1
19,1/27/2003,0,1
19,3/5/2003,0,1
19,3/19/2003,0,1
19,1/20/2004,0,1
19,2/13/2004,0,1
19,3/3/2004,0,1
19,2/4/2005,0,1
19,1/20/2006,0,1
19,2/24/2006,0,1
19,3/22/2006,0,5
19,1/5/2008,0,1
19,1/28/2008,0,1
19,2/22/2008,0,1
19,3/17/2008,0,1
19,2/23/2009,0,1
19,12/7/2009,0,1
19,12/21/2009,0,1
19,1/13/2010,0,1
19,1/25/2010,0,1
19,2/10/2010,0,1
19,2/23/2010,0,1
19,2/24/2010,0,1
19,3/8/2010,0,1
19,3/23/2010,1,1
19,4/19/2010,0,1
19,1/5/2011,0,1
19,1/20/2011,0,1
19,2/2/2011,0,1
19,2/15/2011,0,1
19,3/2/2011,0,1
19,3/16/2011,0,1
19,4/3/2011,0,1
19,3/9/2012,0,1
19,3/19/2012,0,1
19,4/2/2012,0,1
19,4/19/2012,0,1
19,3/6/2013,0,1
19,3/18/2013,0,1
19,4/1/2013,0,1
19,4/17/2013,0,1
19,12/4/2013,0,1
19,12/18/2013,0,1
19,1/14/2014,0,6
19,1/16/2014,0,1
19,1/27/2014,0,6
19,1/30/2014,0,1
19,2/4/2014,0,1
19,2/20/2014,0,6
19,2/27/2014,0,1
19,3/12/2014,0,1
19,3/26/2014,0,1
19,1/27/2015,0,1
19,2/6/2015,0,1
19,3/25/2015,0,1
19,12/2/2015,0,1
19,12/15/2015,0,1
19,1/5/2016,0,1
19,1/26/2016,0,1
19,2/2/2016,0,1
19,2/23/2016,0,1
19,3/8/2016,0,1
19,3/24/2016,0,1
19,1/9/2017,0,1
19,1/25/2017,0,1
19,2/6/2017,0,1
19,2/28/2017,0,1
19,1/16/2018,0,1
19,2/21/2018,0,1
19,3/13/2018,0,1
19,4/3/2018,0,1
19,1/3/2019,0,1
19,1/30/2019,0,1
19,2/27/2019,0,1
19,3/18/2019,0,1
19,1/6/2020,0,1
19,2/4/2020,1,1
19,2/25/2020,1,6
19,3/3/2020,0,1
19,4/7/2020,0,1
19,1/6/2021,0,5
19,2/5/2021,0,5
19,3/2/2021,0,1
19,4/2/2021,0,1
19,1/11/2022,0,1
19,2/3/2022,0,1
19,3/1/2022,0,5
19,1/6/2023,0,1
19,2/1/2023,0,1
19,3/2/2023,0,1
19,4/3/2023,0,5
19,1/4/2024,0,5
19,2/6/2024,0,1
19,2/21/2024,32,1
19,3/6/2024,0,1
19,4/9/2024,0,5
20,1/27/2003,0,5
20,3/5/2003,0,1
20,1/20/2004,0,1
20,1/21/2006,0,5
20,1/7/2008,0,1
20,1/21/2010,0,1
20,2/5/2010,0,1
20,3/19/2010,0,1
20,2/5/2021,0,5
21,2/17/1993,1,1
21,3/17/1994,0,1
21,4/5/1994,1,1
21,1/31/2003,0,1
21,3/4/2003,0,1
21,3/19/2003,0,1
21,1/20/2004,0,1
21,2/4/2004,0,1
21,3/3/2004,0,1
21,2/18/2005,0,1
21,2/18/2005,0,1
21,1/21/2006,0,1
21,2/23/2006,0,1
21,3/22/2006,0,5
21,1/4/2008,0,1
21,1/5/2008,0,1
21,2/22/2008,0,1
21,3/20/2008,0,1
21,1/22/2009,0,1
21,2/26/2009,0,1
21,1/21/2010,0,1
21,3/27/2010,0,1
21,12/1/2010,0,1
21,12/14/2010,0,1
21,1/19/2011,0,1
21,2/15/2011,0,1
21,3/17/2011,0,1
21,4/19/2012,0,1
21,3/14/2013,0,1
21,4/1/2013,0,1
21,1/16/2014,0,1
21,2/3/2014,0,1
21,3/4/2014,0,1
21,1/28/2015,0,1
21,2/10/2015,0,1
21,2/25/2015,0,1
21,3/25/2015,0,1
21,12/1/2015,0,1
21,12/16/2015,0,1
21,1/5/2016,0,1
21,1/26/2016,0,1
21,2/10/2016,0,1
21,2/24/2016,0,1
21,3/10/2016,0,1
21,3/25/2016,0,1
21,1/9/2017,0,1
21,1/26/2017,0,1
21,2/28/2017,0,1
21,1/17/2018,0,1
21,2/16/2018,0,1
21,3/13/2018,0,1
21,4/3/2018,0,1
21,1/3/2019,0,1
21,1/31/2019,0,1
21,2/27/2019,0,1
21,3/18/2019,0,1
21,1/7/2020,0,1
21,3/2/2020,0,1
21,4/8/2020,0,5
21,1/19/2021,0,5
21,2/4/2021,0,1
21,3/1/2021,0,1
21,4/2/2021,0,1
21,1/10/2022,0,1
21,2/2/2022,0,1
21,3/1/2022,0,5
21,1/6/2023,0,1
21,2/1/2023,0,1
21,3/1/2023,0,1
21,4/4/2023,0,5
21,1/4/2024,0,1
21,2/6/2024,0,1
21,3/6/2024,0,1
21,4/8/2024,0,1
30,2/17/1993,1,1
30,1/20/1994,0,1
30,4/11/1994,0,1
30,1/29/2003,0,1
30,3/3/2003,0,1
30,3/19/2003,0,1
30,1/19/2004,0,1
30,2/13/2004,0,1
30,3/4/2004,0,1
30,2/10/2005,0,1
30,1/20/2006,0,1
30,2/22/2006,0,1
30,3/22/2006,0,5
30,1/4/2008,0,1
30,2/21/2008,0,1
30,2/22/2008,0,1
30,3/20/2008,0,1
30,1/22/2009,0,1
30,2/27/2009,0,1
30,3/22/2009,0,1
30,1/21/2010,0,1
30,3/27/2010,0,1
30,12/1/2010,0,1
30,12/14/2010,0,1
30,1/19/2011,0,1
30,2/15/2011,0,1
30,3/16/2011,0,1
30,2/29/2012,0,1
30,3/8/2012,0,1
30,3/20/2012,0,1
30,4/3/2012,0,1
30,4/17/2012,0,1
30,3/5/2013,0,1
30,3/18/2013,0,1
30,4/1/2013,0,1
30,4/17/2013,0,1
30,12/5/2013,0,1
30,12/20/2013,0,1
30,1/13/2014,0,1
30,1/28/2014,0,1
30,2/4/2014,0,1
30,2/25/2014,0,1
30,3/15/2014,0,1
30,4/10/2014,0,1
30,1/8/2015,0,1
30,1/28/2015,0,1
30,2/7/2015,0,1
30,2/24/2015,0,1
30,3/9/2015,0,1
30,3/24/2015,0,1
30,4/8/2015,0,1
30,12/1/2015,0,1
30,12/14/2015,0,1
30,1/6/2016,0,1
30,1/21/2016,0,1
30,2/4/2016,0,1
30,2/23/2016,0,1
30,3/7/2016,0,1
30,3/25/2016,0,1
30,12/13/2016,0,1
30,1/9/2017,0,1
30,1/26/2017,0,1
30,2/8/2017,0,1
30,3/2/2017,0,1
30,1/19/2018,0,1
30,2/16/2018,0,1
30,3/13/2018,0,1
30,4/5/2018,0,1
30,1/2/2019,0,1
30,1/28/2019,0,1
30,2/27/2019,0,1
30,3/14/2019,0,1
30,1/6/2020,0,1
30,1/10/2020,60,9
30,1/13/2020,70,9
30,1/14/2020,59,9
30,1/15/2020,38,9
30,1/29/2020,3,6
30,2/7/2020,1,9
30,2/11/2020,0,6
30,2/25/2020,2,6
30,3/9/2020,1,6
30,3/24/2020,0,6
30,4/7/2020,0,5
30,1/6/2021,0,1
30,2/4/2021,0,1
30,3/1/2021,0,1
30,3/22/2021,81,9
30,3/23/2021,41,9
30,3/25/2021,54,9
30,3/29/2021,41,9
30,3/30/2021,11,9
30,4/13/2021,0,6
30,4/26/2021,1,9
30,1/10/2022,0,1
30,2/2/2022,0,1
30,3/1/2022,0,5
30,3/23/2022,58,9
30,3/24/2022,57,9
30,3/27/2022,20,9
30,3/31/2022,4,9
30,3/31/2022,6,6
30,4/4/2022,5,9
30,4/13/2022,1,9
30,4/13/2022,1,6
30,4/15/2022,1,9
30,4/26/2022,0,6
30,12/7/2022,0,7
30,1/6/2023,0,1
30,1/10/2023,1,6
30,1/25/2023,49,6
30,2/8/2023,10,6
30,2/21/2023,42,9
30,2/22/2023,35,9
30,2/23/2023,18,9
30,2/28/2023,26,9
30,3/7/2023,10,9
30,3/7/2023,1,6
30,3/9/2023,12,9
30,3/13/2023,11,9
30,4/4/2023,0,5
30,1/10/2024,1,6
30,2/15/2024,3,6
30,3/11/2024,5,6
30,4/15/2024,1,6
31,1/29/2003,0,1
31,1/20/2006,0,1
31,2/28/2006,0,1
31,1/7/2008,0,1
31,1/22/2009,0,1
31,2/26/2009,0,1
31,3/22/2009,0,1
31,1/21/2010,0,1
31,1/22/2010,0,1
31,2/5/2010,0,1
31,3/19/2010,0,1
31,12/1/2010,0,1
31,12/15/2010,0,1
31,1/19/2011,0,1
31,2/16/2011,0,1
31,3/16/2011,0,1
31,2/29/2012,0,1
31,3/8/2012,0,1
31,3/20/2012,0,1
31,4/3/2012,0,1
31,4/17/2012,0,1
31,3/5/2013,0,1
31,3/18/2013,0,1
31,4/1/2013,0,1
31,4/17/2013,0,1
31,12/5/2013,0,1
31,12/20/2013,0,1
31,1/13/2014,0,1
31,1/28/2014,0,1
31,2/4/2014,0,1
31,2/25/2014,0,1
31,3/15/2014,0,1
31,4/10/2014,0,1
31,1/8/2015,0,1
31,1/28/2015,0,1
31,2/7/2015,0,1
31,2/25/2015,0,1
31,3/9/2015,0,1
31,3/24/2015,0,1
31,4/8/2015,0,1
31,12/1/2015,0,1
31,12/14/2015,0,1
31,1/6/2016,0,1
31,1/21/2016,0,1
31,2/4/2016,0,1
31,3/7/2016,0,1
31,2/8/2017,0,1
31,3/2/2017,0,1
31,3/6/2017,0,1
31,3/21/2017,0,1
31,1/19/2018,0,1
31,2/16/2018,0,1
31,3/13/2018,0,1
31,4/5/2018,0,1
31,1/2/2019,0,1
31,1/28/2019,0,1
31,2/27/2019,0,1
31,3/14/2019,0,1
31,1/6/2020,0,1
31,2/10/2020,0,1
31,3/2/2020,0,1
31,4/7/2020,0,1
31,1/6/2021,0,1
31,2/4/2021,0,1
31,3/1/2021,0,1
31,4/1/2021,0,1
31,1/10/2022,0,1
31,2/2/2022,0,1
31,3/1/2022,0,1
31,1/2/2023,7,9
31,1/6/2023,0,1
31,2/3/2023,0,1
31,3/1/2023,0,1
31,3/7/2023,10,9
31,3/9/2023,13,9
31,3/13/2023,12,9
31,3/15/2023,5,9
31,3/23/2023,2,9
31,4/4/2023,0,5
31,12/15/2023,9,9
31,12/15/2023,1,9
31,12/15/2023,1,9
31,12/15/2023,11,9
31,12/15/2023,2,9
31,12/15/2023,2,9
31,12/15/2023,2,9
31,12/15/2023,3,9
31,12/15/2023,5,9
31,12/27/2023,10,9
31,12/27/2023,12,9
31,12/27/2023,9,9
31,12/27/2023,11,9
31,12/27/2023,7,9
31,1/2/2024,3,9
31,1/2/2024,13,9
31,1/2/2024,10,9
31,1/2/2024,8,9
31,1/2/2024,12,9
31,1/2/2024,3,9
31,1/2/2024,6,9
31,1/2/2024,5,9
31,1/2/2024,3,9
31,1/2/2024,12,9
31,1/2/2024,12,9
31,1/10/2024,1,9
31,1/10/2024,3,9
31,1/10/2024,7,9
31,1/10/2024,7,9
31,1/10/2024,10,9
31,1/10/2024,3,9
31,1/10/2024,9,9
31,1/10/2024,13,6
31,1/11/2024,2,9
31,1/11/2024,3,9
31,1/11/2024,5,9
31,1/11/2024,14,9
31,1/11/2024,9,9
31,1/11/2024,6,9
31,1/11/2024,4,9
31,1/11/2024,10,9
31,2/15/2024,1,6
31,3/11/2024,7,6
31,4/15/2024,2,6
31,12/15/2024,13,9
32,1/30/2003,0,1
32,3/8/2008,0,1
32,1/8/2014,6,6
32,1/27/2014,6,6
32,1/28/2014,2,1
32,2/4/2014,5,6
32,3/7/2014,3,1
32,1/6/2015,0,1
32,1/21/2015,10,6
32,1/27/2015,2,1
32,2/23/2015,8,1
32,3/9/2015,0,1
32,4/7/2015,0,1
32,12/2/2015,1,1
32,1/4/2016,2,1
32,2/1/2016,1,1
32,3/8/2016,1,1
32,3/25/2016,2,1
32,12/19/2016,4,6
32,1/11/2017,3,1
32,2/6/2017,7,1
32,2/28/2017,5,1
32,1/16/2018,0,1
32,2/22/2018,1,1
32,3/14/2018,3,1
32,4/4/2018,0,1
32,1/7/2019,3,1
32,1/31/2019,1,1
32,2/26/2019,0,1
32,3/19/2019,0,1
32,1/8/2020,4,1
32,2/12/2020,1,1
32,3/5/2020,4,1
32,4/1/2020,0,1
32,1/7/2021,0,1
32,2/1/2021,0,1
32,2/4/2021,0,1
32,3/2/2021,0,1
32,4/5/2021,0,1
32,1/6/2022,0,5
32,2/7/2022,0,1
32,3/1/2022,0,1
32,1/6/2023,3,1
32,2/7/2023,4,1
32,3/2/2023,4,1
32,4/5/2023,0,1
32,1/8/2024,18,1
32,1/22/2024,10,1
32,2/7/2024,9,1
32,3/6/2024,7,1
32,4/9/2024,0,1
33,3/11/1993,1,1
33,3/29/1994,0,1
33,1/30/2003,0,1
33,3/5/2003,0,1
33,1/21/2004,0,1
33,3/1/2004,0,1
33,2/18/2005,0,5
33,1/21/2006,0,1
33,3/22/2006,0,5
33,1/5/2008,0,1
33,1/28/2008,0,1
33,2/22/2008,0,1
33,2/24/2009,0,1
33,12/7/2009,0,1
33,12/21/2009,0,1
33,1/13/2010,0,1
33,1/25/2010,1,1
33,2/24/2010,1,1
33,3/24/2010,0,1
33,4/9/2010,3,1
33,3/9/2012,0,1
33,3/6/2013,0,1
33,3/18/2013,0,1
33,4/17/2013,0,1
33,12/3/2013,0,1
33,12/17/2013,4,1
33,1/14/2014,0,6
33,1/26/2014,11,6
33,1/30/2014,2,1
33,2/27/2014,0,1
33,3/10/2014,1,6
33,3/10/2014,0,1
33,3/11/2014,9,6
33,12/2/2015,0,1
33,12/15/2015,0,1
33,1/4/2016,0,1
33,1/13/2016,1,6
33,2/2/2016,0,1
33,3/8/2016,0,1
33,3/24/2016,0,1
33,1/11/2017,0,1
33,1/25/2017,0,1
33,2/6/2017,1,1
33,2/28/2017,0,1
33,1/16/2018,0,5
33,2/21/2018,1,1
33,3/14/2018,0,1
33,12/3/2018,0,6
33,1/7/2019,2,1
33,1/30/2019,0,1
33,2/6/2019,10,6
33,3/18/2019,0,5
33,12/5/2019,0,7
33,12/6/2019,0,7
33,1/8/2020,0,1
33,2/12/2020,0,1
33,2/13/2020,73,6
33,3/3/2020,0,1
33,4/7/2020,0,5
33,1/6/2021,0,5
33,2/4/2021,0,5
33,3/2/2021,0,5
33,4/5/2021,0,5
33,11/23/2021,8,7
33,12/1/2021,17,7
33,1/3/2022,0,5
33,2/3/2022,0,5
33,3/1/2022,0,5
33,12/6/2022,0,7
33,1/3/2023,0,5
33,2/1/2023,0,5
33,3/2/2023,0,5
33,4/3/2023,0,5
33,12/5/2023,36,7
33,1/4/2024,0,5
33,2/6/2024,0,5
33,3/6/2024,0,5
33,4/9/2024,0,5
34,4/8/1993,1,1
34,3/29/1994,1,1
34,1/30/2003,3,1
34,3/5/2003,0,1
34,3/19/2003,0,1
34,1/21/2004,0,1
34,2/13/2004,0,1
34,3/1/2004,0,1
34,2/11/2005,0,1
34,1/21/2006,0,5
34,2/24/2006,0,1
34,3/22/2006,0,5
34,1/5/2008,0,1
34,1/28/2008,0,1
34,1/28/2008,0,1
34,2/22/2008,0,1
34,3/16/2008,0,1
34,1/22/2009,0,1
34,2/24/2009,0,1
34,12/7/2009,0,1
34,12/21/2009,0,1
34,1/13/2010,0,1
34,1/25/2010,0,1
34,2/10/2010,0,1
34,2/24/2010,0,1
34,3/8/2010,0,1
34,3/24/2010,0,1
34,4/8/2010,0,1
34,4/19/2010,0,1
34,1/20/2011,0,1
34,2/2/2011,0,1
34,2/15/2011,0,1
34,3/2/2011,0,1
34,3/16/2011,0,1
34,4/3/2011,0,1
34,4/18/2011,0,1
34,3/9/2012,0,1
34,3/19/2012,0,1
34,4/2/2012,0,1
34,4/19/2012,0,1
34,3/6/2013,0,1
34,3/18/2013,0,1
34,4/1/2013,0,1
34,4/17/2013,0,1
34,12/3/2013,0,1
34,12/17/2013,0,1
34,1/16/2014,0,1
34,1/30/2014,0,1
34,2/20/2014,2,6
34,2/27/2014,0,1
34,3/10/2014,2,1
34,1/27/2015,0,1
34,2/6/2015,0,1
34,3/25/2015,0,1
34,12/2/2015,0,1
34,12/15/2015,0,1
34,1/4/2016,1,1
34,2/2/2016,0,1
34,3/8/2016,0,1
34,3/24/2016,0,1
34,1/11/2017,0,1
34,1/25/2017,0,1
34,2/6/2017,1,1
34,2/28/2017,0,1
34,1/16/2018,0,1
34,2/21/2018,0,1
34,3/15/2018,0,1
34,4/3/2018,0,1
34,12/3/2018,0,6
34,1/3/2019,0,1
34,1/30/2019,3,1
34,2/6/2019,11,6
34,2/26/2019,0,1
34,3/18/2019,0,1
34,1/8/2020,0,1
34,2/12/2020,2,1
34,3/3/2020,1,1
34,4/7/2020,0,1
34,1/6/2021,0,5
34,2/4/2021,0,5
34,2/4/2021,0,5
34,3/2/2021,0,1
34,4/5/2021,0,1
34,1/11/2022,0,1
34,2/3/2022,0,1
34,3/1/2022,0,1
34,12/6/2022,34,7
34,1/6/2023,0,1
34,2/1/2023,0,1
34,3/2/2023,0,1
34,4/3/2023,0,5
34,12/6/2023,155,7
34,1/4/2024,0,5
34,3/6/2024,0,1
34,4/9/2024,0,1
35,1/30/2003,0,1
35,1/23/2008,0,1
35,3/4/2008,0,1
35,1/19/2016,0,1
35,2/2/2016,0,1
35,3/2/2016,0,1
35,2/9/2017,0,1
35,3/7/2017,0,1
35,3/21/2017,0,1
35,1/24/2019,0,1
35,2/7/2019,0,1
35,2/28/2019,0,1
35,3/18/2019,0,1
35,1/8/2020,0,1
35,2/12/2020,0,1
35,3/3/2020,0,1
35,1/7/2021,0,1
35,2/4/2021,0,1
35,3/2/2021,0,1
35,4/5/2021,0,1
35,1/11/2022,0,1
35,2/3/2022,0,1
35,3/1/2022,0,1
35,1/6/2023,0,1
35,2/1/2023,0,1
35,3/2/2023,0,1
35,4/5/2023,0,1
35,1/8/2024,0,1
35,2/6/2024,0,1
35,3/6/2024,0,1
35,4/9/2024,0,1
36,2/17/1993,1,1
36,1/24/1994,20,1
36,2/19/1994,0,1
36,4/24/1995,0,1
36,1/31/2003,0,1
36,3/4/2003,0,1
36,3/19/2003,0,1
36,1/19/2004,4,1
36,2/4/2004,2,1
36,3/3/2004,1,1
36,2/10/2005,0,1
36,2/24/2005,0,1
36,1/21/2006,2,1
36,2/23/2006,0,1
36,3/22/2006,0,5
36,1/5/2008,0,1
36,1/7/2008,0,1
36,2/22/2008,0,1
36,3/20/2008,0,1
36,2/26/2009,0,1
36,1/21/2010,0,1
36,1/21/2010,0,1
36,3/27/2010,0,1
36,1/19/2011,0,1
36,2/15/2011,0,1
36,3/17/2011,0,1
36,4/19/2012,0,1
36,3/14/2013,0,1
36,1/16/2014,0,1
36,2/3/2014,0,1
36,3/4/2014,0,1
36,1/28/2015,0,1
36,2/10/2015,0,1
36,2/25/2015,0,1
36,3/25/2015,0,1
36,12/1/2015,0,1
36,12/16/2015,0,1
36,1/5/2016,0,1
36,1/26/2016,0,1
36,2/10/2016,0,1
36,2/24/2016,0,1
36,3/10/2016,0,1
36,3/25/2016,0,1
36,1/9/2017,0,1
36,1/26/2017,0,1
36,2/8/2017,0,1
36,2/28/2017,0,1
36,1/17/2018,0,1
36,2/16/2018,0,1
36,3/13/2018,0,1
36,4/3/2018,0,1
36,1/3/2019,0,1
36,1/31/2019,0,1
36,2/27/2019,0,1
36,3/18/2019,0,1
36,1/7/2020,0,1
36,2/4/2020,0,1
36,3/2/2020,0,1
36,4/8/2020,0,5
36,1/6/2021,0,1
36,2/5/2021,0,1
36,3/1/2021,0,1
36,4/2/2021,0,1
36,1/4/2022,0,5
36,2/2/2022,0,5
36,3/1/2022,0,5
36,1/6/2023,0,1
36,2/3/2023,0,1
36,3/1/2023,0,5
36,4/4/2023,0,5
36,1/4/2024,0,5
36,2/6/2024,0,1
36,3/4/2024,0,1
36,4/8/2024,0,1
37,1/29/2003,0,5
37,1/21/2006,0,5
37,1/7/2008,0,1
37,1/22/2010,0,1
37,2/5/2010,0,1
37,3/20/2010,0,5
37,1/16/2014,0,1
37,3/4/2014,0,1
37,2/1/2016,0,1
37,2/8/2017,0,5
37,3/6/2017,0,5
37,3/21/2017,0,5
37,1/14/2019,0,5
37,2/4/2019,0,5
37,2/27/2019,0,5
37,1/6/2021,0,5
37,2/4/2021,0,5
37,3/1/2021,0,5
37,4/1/2021,0,5
37,1/10/2022,0,5
37,2/2/2022,0,5
37,3/1/2022,0,5
38,1/29/2003,0,5
38,1/21/2006,0,5
38,1/7/2008,0,1
38,1/22/2010,0,1
38,2/5/2010,0,1
38,3/20/2010,0,5
38,1/16/2014,0,1
38,3/4/2014,0,1
38,1/20/2016,0,1
38,2/1/2016,0,1
38,2/8/2017,0,5
38,3/6/2017,0,5
38,3/21/2017,0,5
38,1/6/2021,0,5
38,2/4/2021,0,5
38,3/1/2021,0,5
38,4/1/2021,0,5
38,1/10/2022,0,5
38,2/2/2022,0,5
38,3/1/2022,0,5
39,1/29/2003,0,5
39,1/21/2006,0,5
39,2/28/2006,0,5
39,1/7/2008,0,1
39,1/22/2010,0,1
39,2/5/2010,0,1
39,3/20/2010,0,1
39,1/16/2014,0,1
39,2/7/2014,0,1
39,3/4/2014,0,1
39,3/25/2015,0,1
39,1/20/2016,0,1
39,2/1/2016,0,1
39,3/2/2016,0,1
39,2/8/2017,0,1
39,3/2/2017,0,1
39,3/6/2017,0,1
39,3/21/2017,0,5
39,1/14/2019,0,1
39,2/4/2019,0,1
39,2/27/2019,0,1
39,3/14/2019,0,1
39,1/17/2020,0,1
39,2/10/2020,0,1
39,3/2/2020,0,1
39,4/7/2020,0,5
39,1/6/2021,0,1
39,2/4/2021,0,1
39,3/1/2021,0,1
39,4/1/2021,0,1
39,1/10/2022,0,1
39,2/2/2022,0,1
39,3/1/2022,0,5
39,1/6/2023,0,1
39,2/3/2023,0,1
39,3/1/2023,0,1
39,4/4/2023,0,5
39,1/4/2024,0,1
39,2/5/2024,0,1
39,3/4/2024,0,1
39,4/8/2024,0,1
40,1/29/2003,0,1
40,3/3/2003,0,1
40,2/13/2004,0,1
40,3/3/2004,0,1
40,1/20/2006,0,5
40,1/7/2008,0,1
40,1/22/2010,0,1
40,2/5/2010,0,1
40,3/20/2010,0,1
40,3/8/2012,0,1
40,3/20/2012,0,1
40,4/3/2012,0,1
40,4/17/2012,0,1
40,3/5/2013,0,1
40,3/19/2013,0,1
40,4/15/2013,0,1
40,12/5/2013,0,1
